,image_path,label
4674,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2207.jpg,Water
4675,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2190.jpg,Water
4676,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2200.jpg,Water
4677,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2188.jpg,Water
4678,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2199.jpg,Water
4679,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2194.jpg,Water
4680,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2191.jpg,Water
4681,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2182.jpg,Water
4682,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2201.jpg,Water
4683,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2167.jpg,Water
4684,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2172.jpg,Water
4685,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_217.jpg,Water
4686,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_218.jpg,Water
4687,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2173.jpg,Water
4688,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2175.jpg,Water
4689,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2168.jpg,Water
4690,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2181.jpg,Water
4691,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2176.jpg,Water
4692,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2179.jpg,Water
4693,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2166.jpg,Water
4694,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2162.jpg,Water
4695,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2154.jpg,Water
4696,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_216.jpg,Water
4697,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2150.jpg,Water
4698,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2160.jpg,Water
4699,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2159.jpg,Water
4700,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2156.jpg,Water
4701,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2269.jpg,Water
4702,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2263.jpg,Water
4703,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_226.jpg,Water
4704,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2254.jpg,Water
4705,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2255.jpg,Water
4706,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2258.jpg,Water
4707,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2267.jpg,Water
4708,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2262.jpg,Water
4709,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2256.jpg,Water
4710,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2266.jpg,Water
4711,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_225.jpg,Water
4712,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2247.jpg,Water
4713,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2232.jpg,Water
4714,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2240.jpg,Water
4715,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2236.jpg,Water
4716,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2229.jpg,Water
4717,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2243.jpg,Water
4718,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2231.jpg,Water
4719,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2230.jpg,Water
4720,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2226.jpg,Water
4721,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2244.jpg,Water
4722,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2221.jpg,Water
4723,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2210.jpg,Water
4724,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2215.jpg,Water
4725,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2211.jpg,Water
4726,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2219.jpg,Water
4727,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_221.jpg,Water
4728,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2225.jpg,Water
4729,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2214.jpg,Water
4730,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2222.jpg,Water
4731,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2333.jpg,Water
4732,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2325.jpg,Water
4733,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_232.jpg,Water
4734,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2321.jpg,Water
4735,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2327.jpg,Water
4736,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2316.jpg,Water
4737,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2320.jpg,Water
4738,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2329.jpg,Water
4739,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_233.jpg,Water
4740,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2315.jpg,Water
4741,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2293.jpg,Water
4742,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2297.jpg,Water
4743,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2300.jpg,Water
4744,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2314.jpg,Water
4745,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2292.jpg,Water
4746,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2306.jpg,Water
4747,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2291.jpg,Water
4748,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2298.jpg,Water
4749,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2311.jpg,Water
4750,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2277.jpg,Water
4751,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2280.jpg,Water
4752,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2287.jpg,Water
4753,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2275.jpg,Water
4754,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2276.jpg,Water
4755,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_228.jpg,Water
4756,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2270.jpg,Water
4757,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2288.jpg,Water
4758,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2279.jpg,Water
4759,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2286.jpg,Water
4760,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2380.jpg,Water
4761,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2384.jpg,Water
4762,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2375.jpg,Water
4763,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2363.jpg,Water
4764,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2365.jpg,Water
4765,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2364.jpg,Water
4766,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2366.jpg,Water
4767,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2372.jpg,Water
4768,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_237.jpg,Water
4769,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2362.jpg,Water
4770,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2359.jpg,Water
4771,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2370.jpg,Water
4772,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2358.jpg,Water
4773,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2339.jpg,Water
4774,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2344.jpg,Water
4775,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2345.jpg,Water
4776,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2351.jpg,Water
4777,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_234.jpg,Water
4778,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2340.jpg,Water
4779,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2346.jpg,Water
4780,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2347.jpg,Water
4781,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2348.jpg,Water
4782,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2336.jpg,Water
4783,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2467.jpg,Water
4784,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2445.jpg,Water
4785,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2428.jpg,Water
4786,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_243.jpg,Water
4787,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2416.jpg,Water
4788,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2437.jpg,Water
4789,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2435.jpg,Water
4790,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2417.jpg,Water
4791,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2443.jpg,Water
4792,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2424.jpg,Water
4793,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2441.jpg,Water
4794,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_241.jpg,Water
4795,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2402.jpg,Water
4796,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2408.jpg,Water
4797,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2401.jpg,Water
4798,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_239.jpg,Water
4799,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2394.jpg,Water
4800,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2392.jpg,Water
4801,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_240.jpg,Water
4802,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2403.jpg,Water
4803,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2404.jpg,Water
4804,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2382.jpg,Water
4805,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2385.jpg,Water
4806,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2381.jpg,Water
4807,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2377.jpg,Water
4808,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2378.jpg,Water
4809,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2379.jpg,Water
4810,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2376.jpg,Water
4811,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2386.jpg,Water
4812,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2517.jpg,Water
4813,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2516.jpg,Water
4814,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2505.jpg,Water
4815,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2496.jpg,Water
4816,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2499.jpg,Water
4817,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2506.jpg,Water
4818,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2507.jpg,Water
4819,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2511.jpg,Water
4820,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2494.jpg,Water
4821,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2514.jpg,Water
4822,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2465.jpg,Water
4823,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_245.jpg,Water
4824,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2446.jpg,Water
4825,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2452.jpg,Water
4826,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2464.jpg,Water
4827,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2447.jpg,Water
4828,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2460.jpg,Water
4829,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2493.jpg,Water
4830,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2485.jpg,Water
4831,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_249.jpg,Water
4832,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2473.jpg,Water
4833,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2474.jpg,Water
4834,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_248.jpg,Water
4835,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2483.jpg,Water
4836,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2491.jpg,Water
4837,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2480.jpg,Water
4838,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2471.jpg,Water
4839,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2478.jpg,Water
4840,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2468.jpg,Water
4841,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2585.jpg,Water
4842,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2566.jpg,Water
4843,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2578.jpg,Water
4844,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2560.jpg,Water
4845,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_257.jpg,Water
4846,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2575.jpg,Water
4847,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2568.jpg,Water
4848,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2581.jpg,Water
4849,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2532.jpg,Water
4850,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_256.jpg,Water
4851,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_258.jpg,Water
4852,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2558.jpg,Water
4853,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2546.jpg,Water
4854,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2537.jpg,Water
4855,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2553.jpg,Water
4856,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2544.jpg,Water
4857,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2548.jpg,Water
4858,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2538.jpg,Water
4859,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2534.jpg,Water
4860,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2550.jpg,Water
4861,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2531.jpg,Water
4862,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2528.jpg,Water
4863,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2530.jpg,Water
4864,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2527.jpg,Water
4865,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2521.jpg,Water
